"Pathogen","Taxonomy ID","Uniprot ID","Pathogen Protein","Uniprot ID","Human Protein","Experimental Method","Pubmed ID"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q8TBQ9","KISHA_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10227","MB43_HHV11 ","O15162","PLS1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","Q9H9H4","VP37B_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10193","OBP_HHV11 ","Q14203","DCTN1_HUMAN ","two hybrid","11854491"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P49458","SRP09_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q01844","EWS_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P62263","RS14_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10201","CVC1_HHV11 ","Q8IZ63","PRR22_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10233","VP22_HHV11 ","O43559","FRS3_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04288","GM_HHV11 ","Q969E8","TSR2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q9NRS6","SNX15_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","Q9NRA8","4ET_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10224","RIR2_HHV11 ","O60262","GBG7_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10193","OBP_HHV11 ","Q96EY1","DNJA3_HUMAN ","two hybrid","11854491"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q8TBF5","PIGX_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","Q9Y6K9","NEMO_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P69892","HBG2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","P08567","PLEK_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10224","RIR2_HHV11 ","Q8IYN2","TCAL8_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10215","NEC1_HHV11 ","Q15654","TRIP6_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06480","GJ_HHV11 ","P00846","ATP6_HUMAN ","two hybrid","17959661"
"Human herpesvirus 1 STRAIN 17","10299","P10231","TEG5_HHV11 ","Q9BYM8","HOIL1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10193","OBP_HHV11 ","Q9UK22","FBX2_HUMAN ","two hybrid","11854491"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","O75909","CCNK_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P32888","TRX1_HHV11 ","Q8ND90","PNMA1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","P82980","RET5_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q8N998","CCD89_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","O14770","MEIS2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10219","SCP_HHV11 ","P51808","DYLT3_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","O95639","CPSF4_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","O14807","RASM_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q9C005","DPY30_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10231","TEG5_HHV11 ","Q15427","SF3B4_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","Q5T7M9","FA69A_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04288","GM_HHV11 ","Q99750","MDFI_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06480","GJ_HHV11 ","O95295","SNAPN_HUMAN ","two hybrid","17959661"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q7L5A8","FA2H_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","P98066","TSG6_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10231","TEG5_HHV11 ","Q5VSY0","GKAP1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P56378","68MP_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","Q9NX57","RAB20_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04485","ICP22_HHV11 ","Q9NZM5","GSCR2_HUMAN ","two hybrid","10196275"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","P36955","PEDF_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10231","TEG5_HHV11 ","Q96S65","CSRN1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06491","MCP_HHV11 ","Q15427","SF3B4_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","P55198","AF17_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","Q5D1E8","ZC12A_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04485","ICP22_HHV11 ","P17028","ZNF24_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10205","TEG4_HHV11 ","Q9NWS9","ZN446_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10240","UL56_HHV11 ","O95273","CCDB1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q7L8A9","VASH1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10228","GC_HHV11 ","Q9BQ66","KR412_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04485","ICP22_HHV11 ","Q8N8U2","CDYL2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q15661","TRYB1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","Q9Y4K3","TRAF6_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10224","RIR2_HHV11 ","Q8TF71","MOT10_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04488","GE_HHV11 ","Q9GZV8","PRD14_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","O95989","NUDT3_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P32888","TRX1_HHV11 ","O95273","CCDB1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10224","RIR2_HHV11 ","Q8NHQ1","CEP70_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P36382","CXA5_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04294","AN_HHV11 ","Q9Y4E8","UBP15_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06481","US9_HHV11 ","Q9NQZ6","ZC4H2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10224","RIR2_HHV11 ","Q8WYH8","ING5_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04288","GM_HHV11 ","Q96BA8","CR3L1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","Q5JR59","MTUS2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10227","MB43_HHV11 ","Q9BQ66","KR412_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q96FQ6","S10AG_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","O14964","HGS_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10230","TEG1_HHV11 ","Q9Y2W2","WBP11_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10240","UL56_HHV11 ","Q9UKT9","IKZF3_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10218","NEC2_HHV11 ","Q8ND90","PNMA1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","P09914","IFIT1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10240","UL56_HHV11 ","Q8WW12","PCNP_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04485","ICP22_HHV11 ","Q96EZ8","MCRS1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q92882","OSTF1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10218","NEC2_HHV11 ","Q7L4P6","BEND5_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06486","US10_HHV11 ","Q9GZV8","PRD14_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","Q5VSY0","GKAP1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q9UBQ5","EIF3K_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P35372","OPRM_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10238","ICP27_HHV11 ","Q07021","C1QBP_HUMAN ","two hybrid","11070032"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P14210","HGF_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q15772","SPEG_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q96BM0","I27L1_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","Q7Z7J5","DPPA2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04488","GE_HHV11 ","Q8N5R6","CCD33_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10233","VP22_HHV11 ","Q6NXP0","EFC12_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","Q7Z4H7","HAUS6_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10233","VP22_HHV11 ","Q5VTL8","PR38B_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10240","UL56_HHV11 ","Q9NQZ6","ZC4H2_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10211","GB_HHV11 ","Q7Z4H7","HAUS6_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","O75828","CBR3_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q96QB4","Q96QB4_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","H0YL14","CI069_HUMAN ","two hybrid","21667337"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","Q14203","DCTN1_HUMAN ","two hybrid","21667337"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","Q9Y287","ITM2B_HUMAN ","two hybrid","21667337"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","P62826","RAN_HUMAN ","two hybrid","21667337"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","Q96FN5","KIF12_HUMAN ","two hybrid","21667337"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","Q01484","ANK2_HUMAN ","two hybrid","21667337"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","P25101","EDNRA_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","Q99731","CCL19_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06481","US9_HHV11 ","Q71SY5","MED25_HUMAN ","two hybrid","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10193","OBP_HHV11 ","Q96EY1","DNJA3_HUMAN ","coimmunoprecipitation","11854491"
"Human herpesvirus 1 STRAIN 17","10299","P36313","ICP34_HHV11 ","Q9UHD2","TBK1_HUMAN ","coimmunoprecipitation","19010780"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q9Y2M0","FAN1_HUMAN ","coimmunoprecipitation","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q9NPF5","DMAP1_HUMAN ","coimmunoprecipitation","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","Q9UKV0","HDAC9_HUMAN ","coimmunoprecipitation","15194749"
"Human herpesvirus 1 STRAIN 17","10299","P10238","ICP27_HHV11 ","Q07021","C1QBP_HUMAN ","coimmunoprecipitation","11070032"
"Human herpesvirus 1 STRAIN 17","10299","P10238","ICP27_HHV11 ","Q96SB4","SRPK1_HUMAN ","coimmunoprecipitation","12660167"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q8TEE9","SAP25_HUMAN ","coimmunoprecipitation","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P36313","ICP34_HHV11 ","P62136","PP1A_HUMAN ","coimmunoprecipitation","18068675"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","O14686","KMT2D_HUMAN ","coimmunoprecipitation","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","O95153","RIMB1_HUMAN ","coimmunoprecipitation","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P10225","SHUT_HHV11 ","Q15056","IF4H_HUMAN ","coimmunoprecipitation","16014927"
"Human herpesvirus 1 STRAIN 17","10299","P36313","ICP34_HHV11 ","Q14457","BECN1_HUMAN ","coimmunoprecipitation","18005679"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","P30281","CCND3_HUMAN ","coimmunoprecipitation","10393969"
"Human herpesvirus 1 STRAIN 17","10299","P10225","SHUT_HHV11 ","Q14240","IF4A2_HUMAN ","coimmunoprecipitation","16014927"
"Human herpesvirus 1 STRAIN 17","10299","Q69091","GD_HHV11 ","Q15223","NECT1_HUMAN ","coimmunoprecipitation","10683337"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","O60437","PEPL_HUMAN ","coimmunoprecipitation","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P10225","SHUT_HHV11 ","Q15056","IF4H_HUMAN ","coimmunoprecipitation","11581395"
"Human herpesvirus 1 STRAIN 17","10299","P10238","ICP27_HHV11 ","P84103","SRSF3_HUMAN ","coimmunoprecipitation","12660167"
"Human herpesvirus 1 STRAIN 17","10299","P10218","NEC2_HHV11 ","P50402","EMD_HUMAN ","coimmunoprecipitation","17652388"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","P19525","E2AK2_HUMAN ","cosedimentation in solution","11836380"
"Human herpesvirus 1 STRAIN 17","10299","P10209","CVC2_HHV11 ","H0YL14","CI069_HUMAN ","experimental interaction detection","21667337"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","Q9H2X6","HIPK2_HUMAN ","experimental interaction detection","14990717"
"Human herpesvirus 1 STRAIN 17","10299","P10228","GC_HHV11 ","P01024","CO3_HUMAN ","experimental interaction detection","7483825"
"Human herpesvirus 1 STRAIN 17","10299","P08392","ICP4_HHV11 ","P35268","RL22_HUMAN ","experimental interaction detection","11145900"
"Human herpesvirus 1 STRAIN 17","10299","Q69091","GD_HHV11 ","Q15223","NECT1_HUMAN ","experimental interaction detection","11277703"
"Human herpesvirus 1 STRAIN 17","10299","Q69091","GD_HHV11 ","Q15223","NECT1_HUMAN ","fluorescence-activated cell sorting","12011057"
"Human herpesvirus 1 STRAIN F","10304","P06436","GB_HHV1F ","Q9UKJ1","PILRA_HUMAN ","fluorescence-activated cell sorting","18358807"
"Human herpesvirus 1 STRAIN F","10304","P17589","LRP2_HHV1F ","Q14160","SCRIB_HUMAN ","phage display","24550280"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","P07339","CATD_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10227","MB43_HHV11 ","Q9NRY6","PLS3_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","Q01850","CDR2_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q9NZL4","HPBP1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","Q16394","EXT1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P08543","RIR1_HHV11 ","Q96FJ2","DYL2_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P14555","PA2GA_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P68331","GK_HHV11 ","P04637","P53_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","P55774","CCL18_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P15328","FOLR1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10228","GC_HHV11 ","P10914","IRF1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","P48454","PP2BC_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10219","SCP_HHV11 ","P51808","DYLT3_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","O14770","MEIS2_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10218","NEC2_HHV11 ","O15162","PLS1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10227","MB43_HHV11 ","O15162","PLS1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10212","TRM1_HHV11 ","Q16633","OBF1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P04288","GM_HHV11 ","O43865","SAHH2_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P13164","IFM1_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","P04259","K2C6B_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10204","UL20_HHV11 ","P61769","B2MG_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10228","GC_HHV11 ","Q99962","SH3G2_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P06477","GH_HHV11 ","P35914","HMGCL_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10191","UL07_HHV11 ","P62736","ACTA_HUMAN ","pull down","23950709"
"Human herpesvirus 1 STRAIN 17","10299","P10228","GC_HHV11 ","P01024","CO3_HUMAN ","pull down","7483825"
"Human herpesvirus 1 STRAIN 17","10299","P08392","ICP4_HHV11 ","P35268","RL22_HUMAN ","pull down","11145900"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","Q9UKL0","RCOR1_HUMAN ","pull down","17939992"
"Human herpesvirus 1 STRAIN 17","10299","P10238","ICP27_HHV11 ","Q9UBU9","NXF1_HUMAN ","pull down","22334672"
"Human herpesvirus 1 STRAIN PATTON","10308","P57083","GD_HHV1P ","Q92956","TNR14_HUMAN ","x-ray crystallography","11511370"
"Human herpesvirus 1 STRAIN 17","10299","Q69091","GD_HHV11 ","Q15223","NECT1_HUMAN ","enzyme linked immunosorbent assay","11277703"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q14191","WRN_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q96ST3","SIN3A_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q92769","HDAC2_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","O60264","SMCA5_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","P78527","PRKDC_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","P51531","SMCA2_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q92922","SMRC1_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","P38398","BRCA1_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","P13010","XRCC5_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","P54132","BLM_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","Q92878","RAD50_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","P43246","MSH2_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","P51532","SMCA4_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P04296","DNBI_HHV11 ","A7E2E1","A7E2E1_HUMAN ","fluorescence microscopy","15140983"
"Human herpesvirus 1 STRAIN 17","10299","P10238","ICP27_HHV11 ","Q9UBU9","NXF1_HUMAN ","fluorescence microscopy","22334672"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","P19525","E2AK2_HUMAN ","protein kinase assay","11836380"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","Q9BQG0","MBB1A_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","P07437","TBB5_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","Q05639","EF1A2_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","Q6NSJ2","PHLB3_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P36313","ICP34_HHV11 ","D2JYH4","D2JYH4_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","B2R4R0","B2R4R0_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","A4FTV9","A4FTV9_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","Q13162","PRDX4_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","P50990","TCPQ_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","Q93008","USP9X_HUMAN ","tandem affinity purification","26596467"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","P62249","RS16_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","P49368","TCPG_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","P12236","ADT3_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","D2JYH4","D2JYH4_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","A2RUM7","A2RUM7_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","B2R4W8","B2R4W8_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P04487","RNB_HHV11 ","B2R4P9","B2R4P9_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","Q9P1Z3","HCN3_HUMAN ","tandem affinity purification","26596467"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","Q5VTE0","EF1A3_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","O14654","IRS4_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","K9JA46","K9JA46_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","B9VQJ7","B9VQJ7_HHV1 ","P31943","HNRH1_HUMAN ","tandem affinity purification","22810585"
"Human herpesvirus 1 STRAIN 17","10299","P08393","ICP0_HHV11 ","Q93009","UBP7_HUMAN ","tandem affinity purification","26596467"
